Feature	Gain	Cover	Frequency
Visa_delinquency	0.00011180071080037	0.000127331946651087	0.000149129347778411
cliente_edad_delta1	0.000109735472194458	0.000217781885078182	0.000228080178955217
cseguro_vida	0.000107892908401469	0.000475171660457985	0.000184218606079214
Master_mconsumosdolares	0.000107251372331149	0.000148394686450757	0.000298258695556823
Visa_mpagosdolares_delta1	0.000106794248083972	0.000725712943129434	0.000482477301636037
cforex_buy_delta1	0.000105860495828383	0.001464094831258	0.00013158471862801
Master_mpagado	0.000104803465256554	0.000412024169123592	0.000219307864380017
catm_trx_other	0.000103911249245302	0.00154129251337847	0.00026316943725602
ccajas_trx	0.000100205982443383	0.000230764222619473	0.000298258695556823
ccajas_depositos_lag1	9.1697612670874e-05	0.000615680203790032	0.000140357033203211
minversion1_pesos_delta1	8.57766911600401e-05	0.000193871612895515	0.000149129347778411
Master_mpagado_lag1	8.57606109890428e-05	0.000219781450003453	0.000201763235229615
mcaja_ahorro_adicional_delta1	8.34175853902464e-05	0.00187433573656354	0.000236852493530418
ctarjeta_master_debitos_automaticos_lag1	8.33602512916067e-05	0.000224487829560372	0.000175446291504013
active_quarter	8.29652688242794e-05	0.000125306221189928	0.00013158471862801
tpaquete9_lag1	8.16583304941313e-05	0.000384046505633765	0.000149129347778411
mcheques_depositados	7.63588469341654e-05	0.000833095460016866	0.000254397122680819
catm_trx_other_delta1	7.50029177056343e-05	0.000156347108011703	0.000175446291504013
cforex	7.47354950070733e-05	0.0001750367897542	0.000166673976928813
Master_msaldodolares	7.43896347866904e-05	0.00254868875973462	0.000236852493530418
mtarjeta_visa_descuentos_delta1	7.39451529354751e-05	0.000770191879451478	0.000184218606079214
ccajas_extracciones_lag1	7.07904263693863e-05	0.000878261739631679	0.000254397122680819
cseguro_vivienda	7.07455430910579e-05	0.000103127273102454	0.000114040089477609
Master_mconsumototal_lag1	6.84949880987506e-05	9.4904627697047e-05	0.000122812404052809
ccajas_consultas	6.77690754630058e-05	0.000662439301572423	0.000166673976928813
ccajas_extracciones_delta1	6.6641501636257e-05	0.000982794741121732	0.000201763235229615
mforex_buy_delta1	6.6559233112822e-05	0.00139718739211546	0.000114040089477609
mprestamos_hipotecarios_delta1	6.6501337676001e-05	1.60250443013631e-05	8.77231457520067e-05
mtarjeta_visa_descuentos_lag1	6.3419531336973e-05	0.000164984279692764	0.00013158471862801
Master_mconsumototal	6.29420744619823e-05	0.000190538013179538	0.000166673976928813
Master_mpagosdolares	6.21412777983699e-05	0.000105924086079137	0.000140357033203211
mprestamos_prendarios_lag1	6.0978841887758e-05	0.000846371283686717	9.64954603272073e-05
cplazo_fijo_lag1	5.91975030604265e-05	0.000335082067049062	7.8950831176806e-05
cforex_sell_lag1	5.82175162522998e-05	0.00132712940073838	0.000157901662353612
mprestamos_prendarios_delta1	5.71879824254267e-05	0.00215623167994785	0.000201763235229615
Master_mpagado_delta1	5.65272737126961e-05	0.000399207489552995	0.000157901662353612
catm_trx_other_lag1	5.60314485616952e-05	0.000476799944075089	0.000149129347778411
minversion1_pesos_lag1	5.56275026154209e-05	0.00155355951661629	0.000157901662353612
Master_delinquency_lag1	5.56144372234511e-05	0.000205594278685432	5.2633887451204e-05
cforex_lag1	5.55611889163087e-05	0.000304583534660807	0.00013158471862801
Master_mconsumototal_delta1	5.36389052669248e-05	0.000310399487034328	0.00013158471862801
ccheques_emitidos	5.34138550938067e-05	0.000935833833491064	0.000114040089477609
Visa_delinquency_lag1	5.16524352903076e-05	9.27005834810612e-05	0.000105267774902408
ccajas_consultas_lag1	4.87880690404594e-05	0.000285881802292449	0.000122812404052809
ctarjeta_master_debitos_automaticos	4.80422391259569e-05	0.000135057923223547	0.000114040089477609
ccajas_depositos	4.6635199878813e-05	0.000541512338836142	0.00013158471862801
Visa_madelantopesos	4.58651476330107e-05	0.000134258310808833	6.14062020264047e-05
ccheques_depositados_lag1	4.46365289208013e-05	0.000634909799332964	7.01785166016053e-05
cprestamos_hipotecarios	3.90154691903709e-05	0.000347603735095421	2.6316943725602e-05
ctarjeta_visa_lag1	3.83360602506107e-05	0.00117940001561284	0.000175446291504013
Master_msaldodolares_delta1	3.76258560125453e-05	0.000493403342147988	9.64954603272073e-05
Master_mpagosdolares_lag1	3.73564746639956e-05	0.000114132011416245	0.000166673976928813
ctarjeta_master_lag1	3.5098361817178e-05	0.00019478616387461	6.14062020264047e-05
tpaquete7_lag1	3.35851680423282e-05	0.000939923724384483	0.000245624808105619
ctarjeta_visa_descuentos_delta1	3.25910362940211e-05	0.000744908674888302	0.000105267774902408
cseguro_auto_lag1	3.23144619310318e-05	0.000299823308636434	5.2633887451204e-05
cforex_sell	3.13006015807847e-05	0.000189536514646763	7.01785166016053e-05
cforex_delta1	2.80756949340501e-05	0.000154787085851215	5.2633887451204e-05
